file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-02-01-02-02-19.wav,0 days,0 days 00:00:03.470125,25.582123,0.20200033,21.655178,23.250265,31.881802,10.226624,186.57112,5.3634644,9.836009,8.885754,0.06890477,1.1709722,0.008207413,0.015476739,0.14709297,0.13888556,1.7163844,0.92093635,1.4331492,0.85422045,0.018214453,1.369421,11.833569,1.3708274,17.719337,0.5502436,14.120567,0.86259484,10.633076,0.85354346,0.016024286,0.9194408,0.8643928,0.8427628,5.6359773,0.59294736,4.0275884,0.7324734,30.337093,0.2242669,460.99496,0.45241675,1180.7384,0.217429,-144.22884,-0.592248,1515.537,0.1991799,789.4106,0.4361263,-147.96979,-0.5255283,2592.2422,0.10177077,746.433,0.37669265,-149.73497,-0.50227946,-18.61261,-0.47067994,26.126102,0.39155963,0.049023427,0.6087885,-0.015769858,-0.75543845,0.041109186,0.59322834,25.038874,0.51552856,23.219501,0.3536459,16.017586,1.1737792,3.66834,2.639796,-15.420458,25.607674,-0.032557353,0.00859908,0.008582118,2.3121388,1.7595309,0.16166666,0.067185484,0.32999998,0.4341165,-53.845486,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-02-02-01-01-19.wav,0 days,0 days 00:00:04.471145833,29.238543,0.10771639,25.431675,29.887758,31.580227,6.148552,17.818005,6.4277196,20.743273,15.554423,0.11613316,0.94240713,0.008711849,0.08366448,0.22035849,0.21164665,1.487426,1.3333772,1.749842,1.0144461,0.02381874,1.1000177,17.568617,0.96837264,14.767714,0.7159542,10.202497,1.1206999,7.4323115,2.0754797,0.011700292,1.3363985,0.66526604,1.030288,8.348384,0.35988143,4.053657,2.104516,29.368864,0.24480756,449.74182,0.46425566,1150.6211,0.2297815,-110.719025,-0.8761711,1376.0557,0.21627384,887.6542,0.339334,-116.81729,-0.7606641,2467.2073,0.12135444,720.7745,0.3299689,-121.67878,-0.6857953,-19.844799,-0.36778232,28.749018,0.26901075,0.078103594,0.44850418,-0.016321985,-0.91713965,0.04364271,0.5389242,30.142017,0.4417672,22.336878,0.42039993,8.552893,1.5631891,0.53433543,34.16914,-9.710567,19.539673,0.005610297,0.012407889,0.0070135347,2.0179372,1.1337869,0.39999998,0.20307633,0.45799997,0.48080766,-48.226574,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-02-02-01-02-19.wav,0 days,0 days 00:00:04.037375,26.062256,0.08835965,24.49208,26.389608,27.648117,3.1560364,455.42636,583.49884,65.45289,83.05325,0.106758215,1.0616293,0.009190592,0.07542904,0.20061101,0.19142042,1.699446,0.86045086,1.9547628,1.1533399,0.025162918,1.1524401,14.822837,0.9650306,14.695453,0.8084092,13.033424,0.760915,10.987769,1.3457488,0.016202068,1.907381,1.0706991,0.7464823,6.3879576,0.44820964,4.703089,2.149899,29.39901,0.2503408,506.67114,0.46102113,1152.3909,0.27986822,-121.39348,-0.77991086,1524.5814,0.21837477,872.9314,0.38289914,-127.39606,-0.6826136,2585.273,0.12690294,680.3504,0.5562688,-129.99959,-0.643777,-17.705654,-0.52297115,24.646858,0.3278156,0.0545001,0.6626065,-0.016125316,-0.81854886,0.05200259,0.5238475,25.612684,0.48301366,21.410402,0.5801696,14.52624,0.9460948,1.2183027,14.149179,-15.134045,26.136152,-0.030088495,0.012634093,0.0074264565,1.9900497,1.511335,0.25833333,0.088960044,0.32714286,0.44274193,-49.613476,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-02-02-02-01-19.wav,0 days,0 days 00:00:04.604604167,25.05294,0.2525065,20.753937,23.02949,27.966438,7.2125015,1751.0673,1237.7701,33.263752,14.451665,0.09318382,1.0757607,0.006146835,0.05823429,0.2013348,0.19518797,1.4195708,0.9249861,1.6331487,1.1792879,0.020995686,1.278432,12.781291,1.4445237,13.384967,1.0901977,13.126865,0.96696866,10.933666,1.0292656,0.01317512,1.2911574,0.7009545,0.94806105,5.617024,0.6284537,3.1748426,1.5763893,27.257233,0.33202186,496.61768,0.50033087,1151.8579,0.19833018,-128.5459,-0.7139434,1512.7961,0.18783216,825.056,0.44467413,-131.32231,-0.64220154,2618.9392,0.13207127,681.0629,0.39960408,-133.54565,-0.6119184,-18.39158,-0.55776304,26.492867,0.44702476,0.036773764,1.2487444,-0.009625746,-1.6725755,0.038466223,0.7033501,26.074972,0.54724103,20.148579,0.5681302,19.790989,0.7772668,10.085482,1.4353179,-7.662973,17.575415,0.0022145438,0.011505756,0.009895339,1.9607844,1.3215859,0.28833333,0.27242228,0.3828571,0.4486078,-50.758324,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_19\03-01-02-02-02-02-19.wav,0 days,0 days 00:00:04.304291667,27.124434,0.19501695,23.715408,25.314022,29.055038,5.33963,529.95703,375.16562,25.289133,6.462389,0.101459906,0.9465133,0.0075742165,0.07068526,0.20544487,0.19787066,1.2479979,0.7784188,1.5621297,1.133593,0.021277513,1.0946089,15.298268,1.224508,16.287733,0.66537726,13.28212,0.7890469,10.072912,1.1648595,0.011427009,1.1658306,0.791973,0.9501935,7.2706075,0.36588848,4.0791016,0.86837786,29.754725,0.28515837,462.1684,0.44635287,1178.2266,0.2107702,-115.41029,-0.84064615,1417.2311,0.21911274,924.47705,0.3031476,-121.94926,-0.72187626,2487.355,0.14366093,676.12994,0.30774266,-124.49997,-0.68051606,-20.055504,-0.4724565,27.827202,0.35171342,0.068572685,0.47150627,-0.015263886,-0.9679646,0.038468298,0.46472383,30.49803,0.48359066,22.927,0.33861437,14.512828,0.91198903,3.9763954,3.1007612,-11.511189,21.827509,-0.018837674,0.011837956,0.008339049,2.3310022,0.9433963,0.45749998,0.27132776,0.46400002,0.487959,-49.057823,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-01-01-01-20.wav,0 days,0 days 00:00:03.636958333,34.86076,0.04141896,33.985725,34.429962,35.96911,1.9833832,24.17361,0.0,0.8845115,6.4436207,0.06434507,1.1718272,0.0010339657,0.011121778,0.14420876,0.1431748,1.7187704,0.98589444,1.5269144,0.72198105,0.010629594,1.3020744,6.959355,2.1450074,2.893493,2.761668,5.941558,1.7173418,-5.510901,-2.316373,0.013061639,0.88212913,0.802105,0.72156346,10.321724,0.17773728,6.870131,1.1203846,25.495947,0.27390936,542.09607,0.4145424,1084.131,0.27191553,-163.20349,-0.44964486,1602.4827,0.22089462,770.36145,0.54696,-161.23135,-0.43993422,2688.0305,0.11296292,724.3278,0.4024425,-162.2063,-0.42544705,-13.904657,-0.559964,21.929907,0.43934083,0.1481123,0.16978894,-0.016103135,-0.7697359,0.027067913,0.4082465,23.296711,0.5908035,6.7650914,1.393616,12.450359,1.2059636,-19.137526,-0.64813685,-1.6538,8.517608,0.123020455,0.011129073,0.008931027,2.486188,1.9607843,0.10285714,0.05897076,0.3375,0.43859863,-57.574352,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-01-01-02-20.wav,0 days,0 days 00:00:03.570229167,35.76462,0.060712896,33.909,34.861763,38.315266,4.4062653,12.018219,0.0,21.44388,0.0,0.0592148,1.2588291,0.0010339657,0.006561732,0.1388718,0.13783784,1.4438453,0.72328186,1.7223947,1.1273141,0.010414263,1.562207,6.9504895,2.1299484,2.4536781,3.4035296,3.937947,2.5260367,-4.309447,-2.4777472,0.009714175,0.61049736,0.94993216,0.9098649,10.239274,0.16570568,6.2899094,1.5421052,24.461432,0.22444117,551.375,0.43599096,1069.0607,0.27949032,-172.31528,-0.38011906,1607.4807,0.236104,820.16095,0.5085239,-169.55931,-0.38862008,2690.59,0.12634008,735.7968,0.46141744,-171.2595,-0.36173305,-10.398502,-0.74033535,20.950136,0.4405212,0.15079866,0.16899393,-0.011655148,-1.0264357,0.03120779,0.6187286,23.641193,0.65211505,1.7606122,6.678235,6.357543,2.430019,-18.05118,-0.6209377,-2.8092206,10.189331,0.12760532,0.010758185,0.00917093,2.247191,1.7094017,0.089999996,0.08246211,0.4057143,0.43130562,-58.039963,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-01-02-01-20.wav,0 days,0 days 00:00:03.336666667,37.306637,0.06686362,34.556484,38.20836,39.88495,5.3284645,11.440068,6.752789,58.3642,0.0,0.050524037,1.2422602,0.0010339657,0.007181488,0.11273961,0.11170564,1.2639802,0.95318574,1.3469337,0.72639346,0.00874015,1.4389691,6.6529937,2.3362982,5.631132,1.6306016,3.4224513,2.9915617,-1.3906811,-6.7316318,0.016843515,0.9835117,1.4206359,0.7339778,9.519947,0.2383592,5.925742,0.76204526,22.750011,0.084871255,433.1947,0.26560453,1119.1743,0.2955697,-194.38147,-0.15719733,1525.9932,0.12389031,652.6981,0.5067905,-187.13924,-0.23794605,2706.943,0.05419016,468.9054,0.5154819,-187.58485,-0.2285733,-11.535984,-0.37913498,20.01094,0.25640824,0.12573737,0.22438881,-0.01662494,-0.47040617,0.033923507,0.25094748,17.536764,0.5552157,4.4176316,3.4937856,3.381903,3.939474,-16.622824,-0.6581988,-5.014566,13.568713,0.11755131,0.009579058,0.00956986,2.7108433,1.2232416,0.0525,0.039607447,0.594,0.48783603,-60.108562,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-01-02-02-20.wav,0 days,0 days 00:00:03.503499999,35.503025,0.042656135,34.076534,35.127472,37.09965,3.023117,40.601875,50.70408,16.675718,10.035156,0.06317538,1.1890495,0.0010339657,0.008137046,0.15174375,0.1507098,0.9307676,0.4889964,1.4318992,0.63490844,0.010095747,1.3663259,7.53925,1.9642645,5.4370213,1.586443,3.9495506,2.4337318,-3.6417155,-3.4631004,0.0148604,1.39611,0.9838451,0.9319608,9.940585,0.4243925,5.406452,1.0582737,24.413288,0.27254334,489.5748,0.3622673,1030.9564,0.22329292,-166.82571,-0.41855192,1598.5619,0.18894827,590.71893,0.3778642,-162.80855,-0.42510837,2768.1243,0.0829191,486.97562,0.5872489,-164.1299,-0.40649024,-13.316462,-0.5143774,21.282698,0.36449578,0.13624905,0.13959664,-0.0171966,-0.47758007,0.025756568,0.43722865,22.165232,0.53098667,7.3001766,1.4786656,9.920226,1.3531033,-20.266472,-0.6798914,-3.552053,11.0964985,0.11565092,0.011365882,0.009106501,2.0057306,1.7441862,0.10666667,0.055577774,0.32999998,0.42690748,-57.366264,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-02-01-01-20.wav,0 days,0 days 00:00:03.870541667,36.371693,0.0826625,34.006836,34.836025,41.52642,7.5195847,12.679291,0.0,26.441881,0.0,0.048116125,1.1782044,0.0010339657,0.007914632,0.11064515,0.10961118,1.2382888,0.9126528,0.90797865,0.5360208,0.007111278,1.4127003,8.377046,1.7440133,3.2894278,2.33691,5.081865,1.7575732,-4.113998,-2.7325025,0.012880416,0.57710475,0.98920256,0.8081513,11.322789,0.16335735,14.928041,0.677458,27.011139,0.2625461,638.6825,0.40631533,1155.1527,0.25306585,-185.87302,-0.24949718,1717.4729,0.19744575,762.4993,0.43115807,-184.86063,-0.25038353,2794.9377,0.1135656,800.1803,0.41678387,-185.31122,-0.2423029,-16.282503,-0.41492945,23.908611,0.32713014,0.144879,0.16254911,-0.012130963,-1.0005635,0.02295033,0.49084884,23.439968,0.41979644,6.5033755,1.7120901,16.479198,0.6684332,-12.693926,-0.9838472,-4.967136,12.527306,0.120012,0.007561338,0.007890933,2.5906737,1.312336,0.055999998,0.022449944,0.48428568,0.63245225,-60.84722,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-02-01-02-20.wav,0 days,0 days 00:00:04.070750,35.84068,0.011400538,35.34662,36.05048,36.141754,0.7951355,1.0126241,0.0,-17.156874,0.0,0.044776473,1.1255614,0.0010339657,0.02173978,0.09768588,0.09665191,1.2205584,1.1172744,0.68547255,0.40733388,0.0057214214,1.2955388,8.696451,1.582911,4.3316603,1.7018536,9.118606,1.3119301,-2.295789,-4.890057,0.0072212843,1.4286186,0.71571696,1.44857,13.1730585,0.020432182,15.930086,0.25906494,25.062351,0.3309448,419.41428,0.17681792,1120.7043,0.29096982,-192.44571,-0.19408405,1651.9425,0.11860163,557.6445,1.3047287,-191.29443,-0.19755661,2739.5928,0.04572953,695.0075,0.39564058,-191.29996,-0.1981993,-21.532187,-0.33115008,29.01228,0.3531977,0.14301582,0.094862394,-0.018684244,-0.42809707,0.011562829,0.6797316,25.90299,0.25810435,16.966793,0.51005894,39.085075,0.36751154,-18.914621,-0.68127495,-5.552598,13.395319,0.11419208,0.0077862446,0.00738724,2.2167487,0.49875316,0.105,0.044999998,1.25,0.39064047,-61.920692,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-02-02-01-20.wav,0 days,0 days 00:00:03.636958333,34.913517,0.012929619,34.63301,34.99328,35.30143,0.6684189,-2.074623,3.6251686,9.926447,3.8530984,0.05358134,1.1434542,0.0010339657,0.011537723,0.119198345,0.118164375,1.0619979,0.83926684,1.1400903,0.72297096,0.00847573,1.306706,7.8222303,2.0018175,4.6600356,1.7318747,5.0997972,2.0058932,-3.0271556,-3.685151,0.0122808665,1.2340392,0.9243113,1.1336613,10.997342,0.11276076,4.159978,1.3579934,22.863392,0.3631759,468.5257,0.2901831,1008.1508,0.17035411,-181.9499,-0.30283386,1612.6923,0.1560329,577.1048,0.41602373,-183.09688,-0.27746218,2759.542,0.06816687,561.5827,0.37841982,-183.46384,-0.27095145,-13.812019,-0.43497086,20.367733,0.31674165,0.13924551,0.1042268,-0.01579465,-0.5108434,0.019849356,0.48926088,22.324398,0.4604445,7.365582,1.3060983,17.971773,0.832158,-17.267956,-0.69606197,-3.712058,10.956945,0.111207545,0.007033351,0.009800467,2.2099447,0.84033614,0.11333333,0.032998316,0.78999996,0.6976388,-60.458508,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_20\03-01-02-02-02-02-20.wav,0 days,0 days 00:00:03.636979167,37.09863,0.045187104,36.117764,36.567184,39.13141,3.0136452,0.0,0.0,-0.58250344,0.0,0.04153154,1.1529721,0.0010339657,0.006408437,0.08896837,0.0879344,0.9861849,0.5532656,0.9630648,0.44769165,0.0064211823,1.3497033,5.832894,2.578903,5.4171224,1.4921819,4.7665544,2.116392,-3.1143923,-3.656116,0.015853006,0.39966133,0.8110359,0.21051086,9.890235,0.05892493,-1.76105,-3.3195438,16.90558,0.24411145,414.13995,0.034771144,1071.8405,0.06092455,-197.76683,-0.10624531,1396.7708,0.094871715,831.08105,0.17145158,-196.39868,-0.12443341,2736.1091,0.027495101,351.08514,0.26147562,-196.59036,-0.11828093,-13.3620825,-0.23794495,22.140928,0.15090282,0.13663071,0.087719254,-0.015864147,-0.6629207,0.028166268,0.28282672,26.16458,0.10938713,-4.765474,-1.268707,4.0694838,3.2558813,-36.91952,-0.25491136,-4.87447,13.025752,0.123869725,0.008258754,0.0078461245,3.038674,0.5602241,0.03,0.01,1.1533333,0.94489264,-62.8792,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-01-01-01-21.wav,0 days,0 days 00:00:04.037375,21.189325,0.10254821,18.795555,20.75681,23.744186,4.9486313,45.532433,36.225674,14.725604,8.028685,0.13414823,1.2126224,0.007906106,0.06612952,0.27136287,0.26345676,3.6159196,2.1880324,2.9522316,1.4828283,0.048103888,1.3267121,18.09914,0.94592214,7.3295074,1.6506137,12.438833,0.9592495,3.6994293,3.7065969,0.025047688,1.3467263,1.4972068,0.77130747,2.4093933,1.726437,4.322825,0.88263625,25.457203,0.24831486,485.96744,0.39117858,1133.2577,0.2285189,-126.564865,-0.7186601,1529.9933,0.1965691,848.3055,0.39476338,-131.01852,-0.65203506,2529.185,0.10009537,837.19135,0.44184613,-133.3067,-0.61813205,-17.02219,-0.465669,26.704067,0.32484522,0.031264156,1.3140433,-0.017043656,-0.7095156,0.1071521,0.5952815,32.1665,0.415521,10.647595,1.3592781,18.117476,0.83343637,1.020208,17.442425,-6.233584,16.22481,0.028048066,0.005137834,0.01190103,2.4875622,1.0075567,0.36749998,0.23402722,0.39,0.4649731,-43.95367,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-01-01-02-21.wav,0 days,0 days 00:00:04.004000,20.878557,0.09797054,19.19477,21.169605,22.39243,3.1976585,131.3815,125.11735,17.692457,18.71806,0.16497774,1.2138578,0.007524824,0.08104692,0.30744368,0.29991886,5.232637,4.3458743,3.474364,2.0002513,0.06114645,1.4072834,18.076473,0.9990084,4.9111657,2.4943726,12.105854,1.022784,1.9230955,6.5835857,0.020924991,1.1226201,1.8516942,0.7201005,2.2033339,1.7549975,1.253323,8.411178,21.518623,0.56695735,474.70505,0.4194165,1113.7324,0.21873201,-121.19039,-0.7700097,1495.6322,0.20154215,793.7672,0.3888322,-125.93763,-0.6975183,2507.898,0.100926645,780.04407,0.46579283,-128.38132,-0.6601928,-15.157877,-0.5100734,24.87414,0.3615623,0.038711663,0.9658572,-0.016322974,-0.69625884,0.13325958,0.6906892,33.655273,0.3997899,5.628358,2.4627247,19.32178,0.7400177,-1.3847806,-10.905084,-4.1276603,13.569504,0.041826844,0.003881247,0.012126911,2.5062656,1.0152285,0.39999998,0.2394786,0.45,0.47929114,-42.503155,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-01-02-01-21.wav,0 days,0 days 00:00:03.803812500,20.730621,0.112110876,19.387505,20.572674,22.171124,2.783619,2.6199455,9.196492,24.73183,12.457618,0.15619497,1.2769275,0.0097298585,0.03277428,0.35968345,0.3499536,4.1212087,2.9111083,1.5657549,0.80720145,0.06374472,1.4869946,18.051771,0.97440296,10.488742,1.0496823,13.488592,0.8540153,5.2701817,2.4119315,0.015674232,0.69761795,1.2999326,0.6632865,2.8429096,0.94303066,5.1566887,0.86941606,27.504652,0.26910177,505.3504,0.4087197,1157.2812,0.16720045,-128.80493,-0.7208614,1532.4187,0.19581051,880.5168,0.30211398,-134.24306,-0.6384758,2596.224,0.12345508,872.87836,0.45436475,-137.02066,-0.5977029,-17.524069,-0.4849874,27.573704,0.31491464,0.031919498,1.1455562,-0.017442046,-0.8017941,0.15029868,0.6769821,35.765713,0.3749335,8.245152,1.4656183,18.662361,0.8253553,-2.912271,-5.35887,-10.328341,20.241293,-0.004916947,0.004416081,0.014752665,1.5831134,1.0695187,0.33499998,0.17168285,0.46199998,0.44133434,-42.741802,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-01-02-02-21.wav,0 days,0 days 00:00:04.070729167,20.665451,0.12941505,19.160677,21.289406,22.347174,3.1864967,31.26156,9.933959,8.936081,16.025063,0.15857643,1.1954685,0.010142959,0.052491426,0.3409823,0.33083934,4.0042753,2.6698542,2.1185133,1.0146911,0.057793614,1.5100888,18.68876,0.9242487,8.537175,1.5935475,13.896181,0.86729914,6.31123,1.5823833,0.017940328,1.2770143,1.3230621,0.71695167,2.4284184,1.5625697,2.7814322,2.3028038,24.90219,0.2675778,475.12,0.35219577,1168.9275,0.19117239,-123.97885,-0.7540072,1522.2086,0.18944536,826.5178,0.40277913,-128.82419,-0.67647666,2557.943,0.109625116,835.9875,0.3804527,-131.46663,-0.63673425,-16.675608,-0.503918,26.39606,0.35290775,0.04091905,0.72372365,-0.019175813,-0.6569355,0.12654214,0.7627909,33.78955,0.43300965,10.295185,1.3430893,18.4099,0.9084088,-0.23256077,-50.217045,-8.190392,18.26633,0.005895968,0.0053499183,0.014111344,2.2167487,1.2468829,0.308,0.1506519,0.39333332,0.42421165,-43.15167,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-02-01-01-21.wav,0 days,0 days 00:00:04.004000,21.522982,0.10731552,19.689434,20.986029,23.846077,4.156643,120.891014,132.4615,21.520023,18.528824,0.15076032,1.109827,0.011487002,0.083780766,0.27894908,0.26746207,3.964216,2.9643395,2.8770576,1.5521941,0.049809188,1.4591804,14.873548,1.0500265,5.215138,2.5602722,13.922465,0.7810576,2.6900673,4.994517,0.016453188,0.91755015,1.2483644,0.7226225,2.8765247,1.2359524,2.1268675,2.9153903,21.225487,0.35361972,497.76852,0.40166286,1076.389,0.20280148,-129.00081,-0.70196444,1539.26,0.19565608,738.6235,0.5127692,-133.02402,-0.64130545,2574.965,0.107625134,716.08496,0.49177328,-134.67702,-0.6164336,-15.569754,-0.5449065,24.183567,0.4246654,0.022919038,1.810691,-0.015869,-0.7120644,0.11477106,0.71306926,27.971727,0.46835825,10.30914,1.2085104,22.230501,0.5129981,0.075472504,220.87932,-4.413344,14.4364,0.026263693,0.005489568,0.011049865,2.5062656,1.2690356,0.288,0.32932657,0.3983333,0.4697665,-44.144917,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-02-01-02-21.wav,0 days,0 days 00:00:04.170833333,20.931358,0.112515524,19.292011,21.033846,23.363028,4.0710163,40.66604,25.482578,20.127539,4.7455497,0.15435693,0.9879177,0.009176818,0.108866945,0.2790043,0.26982749,3.4637086,2.3233461,2.6046946,1.9265718,0.047263984,1.2271396,15.533098,1.1941881,3.1424096,4.5304427,13.420235,0.99049056,1.3545495,9.573468,0.01619849,1.7914191,1.122973,0.8194302,2.7233746,1.3810964,2.738829,1.9480417,23.100574,0.36127904,518.74286,0.42547014,1093.2913,0.21255004,-125.8706,-0.72315323,1579.9784,0.19337451,763.2382,0.30260465,-129.98033,-0.65800107,2589.3792,0.099590175,853.93964,0.52084756,-132.05241,-0.6265516,-16.356215,-0.49808833,25.775705,0.35803747,0.033799663,1.2753525,-0.0147115905,-0.90222526,0.09886436,0.5996495,31.234617,0.41841722,8.683304,1.6787878,22.63448,0.65303814,-0.90764594,-18.640326,-1.0649227,10.068242,0.049214084,0.0069236895,0.014981684,2.6442308,1.7031629,0.21857142,0.117403895,0.3457143,0.4434236,-43.9762,calm
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_21\03-01-02-02-02-01-21.wav,0 days,0 days 00:00:04.137479167,21.089613,0.12282154,18.779417,21.643478,23.166193,4.386776,78.33815,77.595795,33.9595,79.12351,0.18974867,1.1232405,0.017629882,0.073757775,0.404962,0.3873321,3.4496014,1.8113744,2.51443,1.4864906,0.06361749,1.4413769,16.159258,1.1511902,3.0177755,4.68334,13.657752,0.9855349,1.8583362,6.395762,0.019742033,2.1281428,1.1553301,0.7106281,2.4174716,1.6974547,3.7748854,1.1717243,20.74383,0.32742015,501.71487,0.42174128,1101.1426,0.20735425,-121.833,-0.7837531,1547.1796,0.20194425,809.76355,0.40618786,-126.99944,-0.7021147,2548.4604,0.1040326,759.0813,0.467291,-129.09209,-0.6689784,-14.038014,-0.560896,23.307968,0.29869485,0.056920104,0.5038146,-0.017653262,-0.7150774,0.14343011,0.6948621,33.559338,0.43064216,2.7571757,6.1845064,19.984903,0.79871804,-4.86476,-2.8380814,-2.4561875,10.948107,0.028653933,0.0073327534,0.011999855,2.1844661,1.2285013,0.31399998,0.1409397,0.3983333,0.42651367,-41.583336,calm
