file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-05-02-02-01-08.wav,0 days,0 days 00:00:03.603604167,38.763504,0.10508308,37.10846,39.123837,42.355087,5.246628,75.84616,50.124046,47.380524,21.769516,0.5195603,1.4418898,0.010220043,0.029994845,1.0707371,1.0605171,13.858879,8.112507,11.820254,6.3745203,0.37032917,1.5940084,13.286328,0.90606886,5.6425967,2.8210747,3.9621627,3.8951118,-8.105834,-3.2157571,0.038367804,1.6699641,1.0227519,0.5292906,6.9621067,0.7843908,6.005997,1.550307,15.718982,0.7277183,659.29645,0.46086976,1237.6302,0.24707222,-148.76654,-0.56322956,1695.8358,0.206058,816.7971,0.41893566,-127.65826,-0.70793915,2860.8518,0.09319427,607.1516,0.9628092,-129.5419,-0.6764784,-10.761249,-0.8926271,22.418106,0.42936984,0.064791,0.55030483,-0.014307743,-0.8229558,0.92718464,0.6663276,20.694246,0.6311548,-4.4180264,-4.3248253,2.5094118,8.686356,-34.269737,-0.66581464,-15.455143,28.055885,-0.018327245,0.006251464,0.014625755,2.2284124,0.56497175,0.69,0.28,0.7033333,0.42820036,-28.340364
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_08\03-01-05-02-02-02-08.wav,0 days,0 days 00:00:03.636958333,40.38905,0.10555432,38.19389,40.949448,43.481773,5.2878838,159.75839,116.66576,31.626057,55.726807,0.5584309,1.4572216,0.014083007,0.047370866,1.1395934,1.1255103,16.360476,10.603605,14.75362,11.570458,0.45939514,1.6929128,13.474122,0.8342115,2.7499056,6.5909743,6.1359916,2.8893378,-10.943809,-2.4305258,0.05291858,1.8149925,1.3586026,0.81028044,5.872949,0.8827944,7.063822,1.5224578,16.239904,0.61371213,761.9424,0.41105846,1066.9159,0.32570574,-147.01282,-0.5812547,1857.974,0.20352359,800.27637,0.53434116,-131.4499,-0.6655289,2975.3403,0.08796771,690.9246,0.55993843,-132.42393,-0.6492105,-9.299928,-1.1245478,20.388596,0.50617915,0.076598436,0.74500746,-0.011460821,-1.0921223,1.178003,0.7454083,18.884962,0.65425366,-6.7151403,-3.4846077,5.850109,4.5094213,-36.995914,-0.70671767,-13.818972,24.788826,0.0030825844,0.005146544,0.02700775,2.2099447,0.84033614,0.44666666,0.14522015,0.71666664,0.43021956,-27.552313
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-01-01-01-09.wav,0 days,0 days 00:00:03.570229167,22.343147,0.06718041,21.15281,22.09882,23.47786,2.3250504,72.770454,120.51385,42.26082,30.0514,0.08614173,1.2581252,0.0055775344,0.03063738,0.16420157,0.15862404,3.3873096,2.093079,2.3147805,1.6668445,0.02351888,1.4190882,13.026943,1.200171,3.3429909,3.3777905,12.634235,1.040708,11.378149,1.113926,0.02422023,0.9183631,1.5185928,0.7990567,2.469615,1.0685006,4.9962807,0.8310242,21.739733,0.4344518,802.0327,0.3266525,1124.9117,0.27836192,-153.13448,-0.5183734,1888.012,0.13020693,844.9772,0.30103853,-154.30136,-0.49288064,2899.343,0.081046164,858.7829,0.36498457,-155.07477,-0.48271555,-13.552319,-0.68891674,18.402422,0.49632508,0.053375244,0.58337104,-0.012051428,-1.3504218,0.06177456,0.6173735,30.409363,0.44774583,3.0739985,4.8608117,22.090836,0.65031624,8.384965,1.6864731,-4.411448,12.595243,0.036330022,0.011112495,0.010875363,2.247191,1.7094017,0.14166667,0.060392234,0.36142856,0.3977231,-52.93493
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-01-01-02-09.wav,0 days,0 days 00:00:03.570250,23.279032,0.09547148,21.619692,23.520102,25.29849,3.6787987,239.71375,109.276695,35.32599,20.204689,0.11455867,1.3257115,0.0061205267,0.019247252,0.2191829,0.21306236,4.190182,3.3588996,3.3818288,2.7194433,0.035742298,1.5698287,13.282482,1.1750853,3.8694348,2.6434762,12.4894905,1.0028697,11.077558,0.9964957,0.033064123,1.1101606,1.2850949,0.6948761,2.4809673,1.2932911,4.9556956,1.257251,21.949865,0.35893628,819.0174,0.2997971,1100.1971,0.299406,-146.88419,-0.56094974,1885.3158,0.11488149,926.56665,0.27275723,-148.25888,-0.54056513,2819.818,0.09531528,952.594,0.3840868,-149.27713,-0.5262206,-12.589549,-0.6788539,17.876753,0.4118127,0.038080208,1.1937622,-0.009967182,-1.6998248,0.092070244,0.785064,29.67336,0.5030516,-0.10901536,-120.581635,23.125284,0.57086575,11.55891,1.1470375,-9.655003,20.714748,0.03099731,0.012948079,0.016991494,2.247191,1.7094017,0.15833333,0.07966945,0.34714285,0.42757502,-49.10939
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-01-02-01-09.wav,0 days,0 days 00:00:03.737062500,26.969793,0.10074938,25.38536,26.85777,28.692402,3.3070412,80.8894,26.135738,20.99142,22.151228,0.25031918,1.132088,0.01310121,0.052131176,0.569755,0.5566538,4.6346498,2.7480516,5.15361,2.6457782,0.076617226,1.2086705,15.433516,1.209278,-0.22770555,-63.401386,10.838711,1.1753284,8.623684,1.1400255,0.02509359,1.7051597,1.1423625,0.8885077,4.492767,0.93589854,1.1089252,6.5992603,16.031675,0.52308947,896.53064,0.20608748,1099.0953,0.25772858,-123.6732,-0.75233316,1845.9694,0.095543236,991.5497,0.3401497,-122.61673,-0.7631214,2852.504,0.067169376,707.8009,0.2680664,-124.07098,-0.74028844,-9.319323,-0.75505644,15.897632,0.4612036,0.081921905,0.5693986,-0.0079117,-1.9832492,0.16275407,0.4673175,31.869207,0.43826628,-10.20259,-1.3683059,19.650993,0.6802637,8.296445,1.7425495,-6.4615736,17.6624,0.0014638773,0.010869402,0.019515732,2.1505377,0.8174387,0.48666668,0.41201404,0.53499997,0.422167,-40.55665
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-01-02-02-09.wav,0 days,0 days 00:00:03.536875,25.763548,0.0951661,24.377794,26.062437,27.408741,3.0309467,77.74798,63.084866,34.012283,10.145886,0.19216289,1.1851932,0.01097918,0.019251306,0.42661798,0.4156388,3.9651835,2.2365422,4.803448,2.9129605,0.061902195,1.2964108,12.232315,1.5510746,1.8984685,6.427373,14.659002,0.71239465,10.845008,0.7916172,0.045762736,1.6664973,1.4316626,0.7103329,3.5294566,0.94867855,2.5441723,2.3310099,17.647036,0.35571775,930.2399,0.2295166,1110.541,0.2711005,-131.02917,-0.68868697,1919.4403,0.10829268,916.1943,0.28789815,-131.31102,-0.684025,2924.681,0.079264954,790.2342,0.3147638,-132.3141,-0.669018,-9.42867,-0.7402333,15.065935,0.46861267,0.0822977,0.56313896,-0.008935476,-1.8004211,0.1413463,0.49363154,29.600555,0.5190755,-5.7086267,-2.2528524,21.646732,0.5559255,9.224561,1.1881824,-6.048778,15.606841,0.008619451,0.012709489,0.017527934,1.9886364,1.1527377,0.3075,0.16391689,0.42999998,0.42251623,-44.025043
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-02-01-01-09.wav,0 days,0 days 00:00:03.803812500,40.18736,0.18909894,37.343075,43.15013,45.157616,7.814541,184.21346,97.98937,253.83887,307.70145,1.2633253,1.2940637,0.02610442,0.28367862,3.1247535,3.098649,33.334354,19.13252,36.7066,25.738934,1.2973843,1.4341489,11.276595,0.9949708,-7.0519433,-2.1285703,6.9664216,1.8202181,2.741217,6.8311777,0.057359118,1.1257805,1.9928169,0.4395568,0.6921363,6.0518584,9.670313,1.5480974,12.408128,1.1195612,854.9419,0.27361783,976.3937,0.2704819,-136.66084,-0.66554654,1890.6803,0.120050795,789.2122,0.44106448,-130.78831,-0.68917274,2875.18,0.09507812,738.68134,0.27328593,-132.17068,-0.66853404,-5.0761757,-1.3278086,11.946903,0.50581396,0.044865377,1.2119483,-0.014974981,-1.0737317,3.1360042,0.59760004,16.035475,0.59220856,-18.517977,-0.78826797,-0.042131193,-342.4758,-14.374506,-1.3796562,-10.438159,22.072405,-0.025658622,0.00675793,0.3007513,1.8469657,2.1390374,0.1575,0.14051245,0.2875,0.39742136,-20.279722
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-02-01-02-09.wav,0 days,0 days 00:00:03.770437500,40.00103,0.10796814,37.045166,40.804382,44.16447,7.1193047,170.47807,97.81011,50.47197,53.225117,1.1167303,1.2315265,0.03763918,0.18619223,2.7655203,2.7278812,22.5665,13.158751,28.847359,15.60547,0.99191767,1.362265,8.920661,1.4897326,-9.025301,-1.5795705,7.2876196,1.5981773,-1.7296004,-9.5510235,0.07695968,1.0747662,1.9244112,0.43997195,0.2771606,11.557867,7.4112763,1.2362576,13.310959,0.49690604,945.2676,0.19669619,958.2532,0.37487483,-130.5278,-0.7093099,1966.2389,0.084569894,779.47656,0.3195104,-127.35541,-0.7167288,2986.8596,0.062271893,705.5138,0.20264806,-128.5815,-0.69807357,-4.6460137,-1.3455676,12.463428,0.48412222,0.057597797,0.83111286,-0.014668363,-1.1483792,2.4759846,0.45239913,17.319212,0.5809677,-20.157406,-0.73527026,1.7485799,7.2965217,-14.927836,-1.2501664,-4.522874,15.5358,0.0010782653,0.009607309,0.10590603,2.1276596,1.3586957,0.272,0.15740395,0.3683333,0.43456557,-22.422523
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-02-02-01-09.wav,0 days,0 days 00:00:04.371041667,41.144115,0.1990388,39.324017,43.13519,45.500126,6.1761093,844.6245,1120.5736,18.927368,49.875153,1.3461038,1.2135392,0.031028574,0.4259231,3.1617203,3.1306918,27.61202,19.246365,16.01473,11.552035,1.3258957,1.4164451,10.832492,1.0896753,-7.552486,-2.26316,2.2987714,5.0413322,-2.6981013,-6.99711,0.041835606,0.8758061,1.8478708,0.44496387,2.1258714,2.1133091,8.107716,2.230579,12.667708,1.410713,913.3295,0.24820504,987.16345,0.29076606,-121.108154,-0.7584813,1900.7911,0.11293223,779.10034,0.4004648,-119.42522,-0.758374,2923.2417,0.09512713,719.44434,0.3539924,-120.62212,-0.7347534,-6.1333046,-1.1550267,12.465478,0.625018,0.07319193,0.7826009,-0.014703447,-1.0575126,2.8758683,0.67573553,13.247379,0.88962305,-17.081457,-1.0111334,-2.9650378,-4.0891285,-14.248098,-1.4688314,-8.944446,20.225103,-0.01902191,0.0073555023,0.14587954,1.8348624,1.62413,0.26285714,0.16245565,0.32999998,0.3777376,-19.813972
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_09\03-01-05-02-02-02-09.wav,0 days,0 days 00:00:03.970645833,42.81546,0.08050354,41.3649,43.700775,45.176582,3.8116837,508.19278,718.6889,87.7623,79.374916,1.2626147,1.1909338,0.024875926,0.37944067,2.90367,2.8787942,23.72877,16.093424,25.125507,19.549429,1.2308939,1.3731213,10.319946,1.3263296,-7.6385717,-2.3905313,2.8506591,3.9913113,-2.357945,-8.318031,0.04954605,0.8127217,1.7192557,0.41932416,2.9091854,1.2921714,8.348251,1.2524602,17.721437,0.49239156,891.1899,0.2777968,1070.5742,0.2419651,-131.1717,-0.7094225,1898.748,0.13362172,880.2001,0.30073917,-122.45684,-0.75822294,2923.5256,0.10481676,720.21313,0.47371387,-125.39331,-0.71214527,-5.5321426,-0.9753441,14.148215,0.3584903,0.055173162,0.7054396,-0.012644825,-1.0373012,2.8924923,0.5375746,16.892641,0.55240697,-22.329378,-0.71607333,-5.5778813,-1.6479337,-20.55154,-0.80812687,-9.002593,21.38127,-0.021210527,0.0093857795,0.11940613,1.7676768,1.2787725,0.308,0.12607934,0.37666667,0.4174393,-20.462954
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-01-01-01-10.wav,0 days,0 days 00:00:03.903895833,32.854954,0.06324747,31.43538,32.5365,34.00067,2.5652905,33.691067,18.04027,25.486258,8.797969,0.31758136,1.0644633,0.052724127,0.11670822,0.6858745,0.6331504,7.5608554,4.3840656,6.009277,2.900097,0.13503052,1.2912978,14.335326,1.4347014,0.5450618,23.87467,6.918458,1.767489,-7.069947,-1.848334,0.023044206,1.2049598,1.1326977,0.7611715,7.125881,0.47770253,5.5957556,1.4556024,22.156183,0.46414992,498.42017,0.38006693,1183.7024,0.2335921,-122.81773,-0.7639812,1500.5693,0.18890418,912.68054,0.35995567,-122.74869,-0.72335786,2503.152,0.13628171,777.5822,0.2968582,-125.423,-0.6824801,-14.765094,-0.66161746,24.836815,0.41835245,0.1031704,0.3327684,-0.01942738,-0.5899362,0.2793315,0.60900044,32.898087,0.43417153,4.891349,3.6106818,8.499645,2.0641909,-2.5980644,-5.5259132,0.5816553,4.7731795,0.05950025,0.0024835968,0.028533427,2.5706942,0.78125,0.5433333,0.3320977,0.53499997,0.4835545,-36.37927
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-01-01-02-10.wav,0 days,0 days 00:00:04.004000,38.49206,0.15617909,34.80455,35.854675,42.142345,7.3377953,96.9504,54.82334,67.25444,43.556946,0.52213037,1.0964711,0.025609922,0.18993479,1.1559659,1.130356,11.544384,8.7267065,10.190424,7.294283,0.3007106,1.2980285,13.779424,1.3692895,-5.6645083,-3.0742967,8.31475,1.3978171,-9.329169,-1.9612426,0.049505714,1.7926123,1.2341706,0.742014,6.820453,0.82440275,6.0937753,1.3248861,17.18478,0.649136,572.4239,0.5153691,1143.2766,0.28111246,-141.9196,-0.6158515,1579.0325,0.22823277,837.8892,0.4081014,-122.05551,-0.7371343,2595.0884,0.15876098,695.84985,0.31177172,-123.72345,-0.7106564,-11.020448,-0.86433285,19.48476,0.55264646,0.11269342,0.2910998,-0.015715476,-0.720332,0.6575803,0.5439189,26.322525,0.65541506,-8.564678,-1.7165056,4.851414,3.0009823,-17.440819,-1.2149686,-0.60553694,7.358143,0.028010223,0.007906546,0.042094056,2.5062656,1.0178118,0.41,0.4010611,0.44,0.47010633,-30.91153
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-01-02-01-10.wav,0 days,0 days 00:00:04.104104167,34.336624,0.068701826,32.690937,33.910225,36.28251,3.5915718,56.66019,38.051777,46.378723,30.511385,0.43453482,1.0947942,0.01903784,0.20599045,0.9466095,0.92757165,8.779441,5.216283,7.357658,4.228905,0.21648729,1.2747186,18.530115,0.89686733,0.5260288,28.400986,4.269673,2.9605386,-1.4994252,-9.536642,0.024378728,1.3481853,1.2218992,0.80411917,6.44786,0.8198157,5.8349695,1.6216677,19.09824,0.49927545,530.3386,0.49975666,1135.6929,0.261544,-128.74579,-0.7206523,1515.2893,0.24489678,854.3484,0.32972002,-117.07847,-0.78242475,2480.007,0.12734364,724.4804,0.43725428,-119.43643,-0.744044,-11.192647,-0.6045888,21.306786,0.38561183,0.11940712,0.27904373,-0.016288957,-0.69899225,0.45345706,0.5559963,30.06725,0.45957956,-3.3934553,-4.555783,3.3894067,4.922144,-10.02546,-1.6221052,-4.802445,14.6269045,0.026183445,0.0058726254,0.027278643,2.9339855,0.7425743,0.59999996,0.3685105,0.54249996,0.43545234,-32.953808
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-01-02-02-10.wav,0 days,0 days 00:00:04.137479167,34.87354,0.059679378,33.64755,34.45925,36.617756,2.9702072,115.27365,151.52287,34.63976,15.708361,0.48686498,1.0889249,0.03005309,0.18213123,1.0755016,1.0454484,9.44647,6.019676,8.57826,5.4094214,0.24017635,1.3401643,15.705087,1.2440851,-1.432818,-11.747378,7.6402392,1.385076,-6.9983706,-2.4383645,0.028045274,1.6741046,1.1253767,0.8012491,6.7869973,0.702664,4.285488,1.8686386,19.92733,0.4684815,475.2776,0.424149,1150.3087,0.22581019,-133.1332,-0.69782364,1444.4956,0.21458769,835.1437,0.3339459,-115.5163,-0.79958135,2452.0225,0.12468932,689.4017,0.31198788,-118.78806,-0.74709654,-10.789934,-0.70770645,20.373514,0.44916916,0.124313846,0.2556719,-0.018832877,-0.52462375,0.49871412,0.64171547,30.137362,0.48540002,-6.130582,-3.2102807,6.069395,2.0956967,-17.180418,-1.110208,-1.1623118,8.922561,0.0376379,0.00466294,0.033253472,2.669903,0.990099,0.45,0.3732961,0.42999998,0.43717274,-32.561367
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-02-01-01-10.wav,0 days,0 days 00:00:04.170833333,39.56397,0.11332422,36.303783,38.46978,42.34116,6.0373764,123.09227,80.64408,97.436905,126.62884,1.0106021,1.2008898,0.0330193,0.34820405,2.1153383,2.082319,23.857218,12.790433,22.149649,13.166199,0.8702794,1.3135661,14.23641,0.8462525,-9.536649,-1.4890512,4.2663393,4.006671,-11.339773,-1.7620807,0.044817735,1.6160101,1.2277718,0.6353915,5.5478654,1.0390292,7.0520167,1.5093163,11.849412,0.9756028,654.8284,0.5003044,1003.7071,0.31720376,-145.68146,-0.5872823,1698.814,0.21453446,670.47876,0.4529346,-114.60227,-0.80809873,2723.746,0.13913517,666.73944,0.49356484,-115.23195,-0.79204535,-8.908541,-1.020137,18.022306,0.5702413,0.10398429,0.4449491,-0.01621447,-0.8495448,1.8246263,0.59041715,18.130232,0.6896817,-12.574108,-1.3875694,3.9988856,5.7939687,-26.091257,-0.76596606,-0.8507746,11.004729,0.040965497,0.0085698245,0.08693288,2.6442308,1.222494,0.36599997,0.2771714,0.35833332,0.4402051,-21.075047
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-02-01-02-10.wav,0 days,0 days 00:00:04.471125,42.799736,0.109526746,39.85466,43.60911,46.51579,6.661129,73.82149,45.717384,54.561447,73.43643,1.1232369,1.1706346,0.028394893,0.46269774,2.4970558,2.4686608,26.797548,16.81952,23.06578,12.360654,1.1489356,1.3610785,14.547895,0.7453305,-12.046181,-1.0630352,-3.95592,-4.417757,-9.893133,-2.2043898,0.040289782,1.1189682,1.2763251,0.83577716,6.6148963,0.78713167,5.5407977,1.3809737,11.453855,1.1590916,691.59204,0.54287827,1045.6951,0.32319048,-149.63158,-0.5411361,1644.7985,0.23373339,852.1198,0.3911743,-112.48269,-0.82656646,2725.4897,0.14776619,645.261,0.44492313,-115.04731,-0.78146654,-7.2245255,-1.0274316,18.400383,0.46726087,0.13409849,0.3383519,-0.010527873,-1.1125529,2.369027,0.65701586,16.793242,0.6487092,-17.471395,-0.8124181,-7.8082466,-2.981535,-27.680752,-0.67901725,-0.5019715,15.001686,0.03508408,0.01186682,0.112442955,2.690583,1.1363636,0.404,0.26605263,0.452,0.43714526,-20.57577
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-02-02-01-10.wav,0 days,0 days 00:00:03.870520833,40.564503,0.1825708,35.698013,42.80995,47.214966,11.5169525,87.00217,80.31052,52.522503,18.184067,1.0822805,1.3845068,0.036268655,0.11988264,2.3216608,2.285392,37.54039,27.676115,24.555477,17.574072,1.1188332,1.6251063,7.698919,1.896599,-4.1868978,-3.9075286,1.0388253,15.556436,-14.038499,-1.2039232,0.052086778,2.0542288,1.0961549,0.7134555,6.639709,0.9005666,3.4611669,3.645512,11.314588,1.1164018,663.16144,0.58374256,1012.87476,0.39777797,-151.8035,-0.5457648,1654.8424,0.27059248,827.83405,0.32199636,-124.80455,-0.74171764,2746.1594,0.14783147,628.9862,0.47812524,-127.21821,-0.7027338,-8.765455,-1.0884616,17.81683,0.59424067,0.12637432,0.41020015,-0.012566247,-1.0388007,2.7469604,0.733054,15.393551,0.98959893,-15.134204,-1.2769368,-4.3585067,-4.6763716,-24.190899,-0.7958952,-1.4597825,8.790682,0.0631117,0.0051969597,0.076542936,2.0725389,1.0498688,0.37,0.34080786,0.5575,0.4287992,-20.390224
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_10\03-01-05-02-02-02-10.wav,0 days,0 days 00:00:04.137458333,39.664906,0.11091638,37.103455,39.69977,44.169342,7.0658875,113.640396,95.34275,25.39732,14.549422,1.188205,1.2171366,0.02262071,0.43563217,2.822063,2.7994423,31.719145,21.303133,19.2069,11.2205715,1.0087131,1.4016598,8.953531,1.4488333,-1.8931482,-9.036143,0.4498151,38.130585,-11.904971,-1.6989229,0.037591707,2.5783052,1.1327177,0.61758006,7.337478,0.7902487,4.1891937,2.4502704,13.76075,0.7247406,780.29834,0.41066474,947.23334,0.37610835,-127.375275,-0.7386722,1878.5331,0.21233426,682.4475,0.41239032,-106.68081,-0.892948,2939.0037,0.12756923,680.1554,0.48243418,-109.354576,-0.84444004,-7.576422,-1.1328033,18.67845,0.42451,0.11208958,0.36959866,-0.011169693,-1.1656748,2.0500493,0.6859536,15.67814,0.8375211,-13.382193,-1.2701188,-5.6187,-3.7788644,-25.054987,-0.760451,-4.588964,12.50047,0.040867925,0.004022374,0.017448705,2.4271846,0.49140054,0.995,0.205,0.6766666,0.38689646,-20.684704
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-05-01-01-01-11.wav,0 days,0 days 00:00:03.603604167,30.404716,0.14189737,27.109226,30.815369,34.347736,7.23851,158.08945,133.95494,42.921795,33.903305,0.3014403,1.2658166,0.009138579,0.036942694,0.6643465,0.65520793,9.9528885,5.097091,7.855105,4.836801,0.1416646,1.3201214,13.829218,1.1224457,11.046722,0.9403751,9.826339,1.4891112,4.6931944,3.112627,0.028713502,1.3731229,1.1787449,0.7950278,4.475375,0.9492317,3.4305224,2.244356,19.88477,0.54868937,543.31305,0.4199299,1102.5345,0.25130123,-131.30243,-0.69829047,1546.1766,0.1920238,843.37854,0.43308443,-127.48328,-0.69694054,2623.2988,0.1287632,612.4174,0.5164229,-129.37187,-0.66723436,-12.760714,-0.71069264,22.112347,0.45706794,0.05596397,0.6637228,-0.015869493,-0.9419533,0.3190605,0.5282228,26.396158,0.5650181,8.896765,1.3688639,5.865618,3.7025652,-5.536589,-3.0451717,-15.919364,26.613497,-0.03552645,0.0073075574,0.026230535,2.7855153,0.84745765,0.4633333,0.387327,0.52,0.46287146,-36.861618
C:\Users\Danson\Documents\GitHub\CZ4042-assignment-grouped\input\Actor_11\03-01-05-01-01-02-11.wav,0 days,0 days 00:00:03.470145833,27.725874,0.14710139,23.818134,28.330286,31.63654,7.818405,138.35918,159.66551,32.532413,9.442107,0.21700943,1.3092258,0.008199909,0.025761325,0.48411998,0.47592008,5.9702263,3.9146588,5.8615413,3.590457,0.09739787,1.4100411,13.191897,1.2075328,14.294705,0.618877,8.378108,1.694344,6.6395326,1.9683949,0.047444317,1.2446733,1.346564,0.5656203,3.1166878,1.3346859,5.5115447,1.3586788,24.773302,0.47810158,520.5412,0.3952709,1123.1962,0.2871983,-130.73415,-0.6993667,1503.2135,0.16159657,786.675,0.3852237,-131.90398,-0.65936583,2588.7273,0.11323295,723.5506,0.514889,-134.62926,-0.6196172,-13.977122,-0.6847743,24.556555,0.44688386,0.04807932,0.8140377,-0.01618142,-0.99587494,0.22411977,0.58766484,26.05538,0.56160206,13.368096,0.89163375,6.2811646,3.3427653,-1.0147784,-15.527598,-14.744988,25.889,-0.027813355,0.0070074787,0.022714915,2.601156,1.1730206,0.3125,0.19018084,0.414,0.44674826,-40.559727
